edad;abandono;viajes;departamento;distancia_casa;educacion;carrera;empleados;id;satisfaccion_entorno;sexo;implicacion;nivel_laboral;puesto;satisfaccion_trabajo;estado_civil;salario_mes;num_empresas_anteriores;mayor_edad;horas_extra;incremento_salario_porc;evaluacion;satisfaccion_companeros;horas_quincena;nivel_acciones;anos_experiencia;num_formaciones_ult_ano;conciliacion;anos_compania;anos_en_puesto;anos_desde_ult_promocion;anos_con_manager_actual
42;No;Travel_Rarely;Research & Development;29;Primaria;Medical;1;1148;Media;1;Baja;2;Laboratory Technician;Baja;Single;4272;4;Y;No;19;Alta;Baja;80;0;16;3;#N/D;1;NA;0;0
29;No;Travel_Rarely;Research & Development;8;Secundaria;Medical;1;1150;Media;2;Media;2;Manufacturing Director;Media;Married;5056;1;Y;Yes;15;Alta;Alta;80;1;10;2;#N/D;10;2;1;2
38;No;Travel_Rarely;Human Resources;1;#N/D;Human Resources;1;1152;Alta;4;Muy_Alta;1;Human Resources;Muy_Alta;Married;2844;1;Y;No;13;Alta;Muy_Alta;80;1;7;2;Muy_Alta;7;4;5;0
28;No;Travel_Frequently;Research & Development;6;Secundaria;Life Sciences;1;1154;Alta;2;Media;1;Research Scientist;#N/D;Divorced;2703;1;Y;Yes;14;Alta;Muy_Alta;80;1;3;2;Media;3;NA;0;2
18;Yes;Non-Travel;Research & Development;8;Universitaria;Medical;1;1156;Alta;3;Alta;1;Laboratory Technician;Alta;Single;1904;1;Y;No;12;Alta;Muy_Alta;80;0;0;0;Alta;0;NA;0;0
33;Yes;Travel_Rarely;Sales;9;Universitaria;Marketing;1;1157;Baja;3;Alta;2;Sales Executive;Alta;Single;8224;0;Y;Yes;17;Alta;Baja;80;0;6;3;#N/D;5;NA;0;3
41;No;Travel_Rarely;Research & Development;12;Universitaria;Life Sciences;1;1158;Media;3;Alta;1;Laboratory Technician;Alta;Married;4766;3;Y;Yes;11;Alta;Baja;80;1;6;4;Alta;1;NA;0;0
31;Yes;Travel_Frequently;Research & Development;15;Universitaria;Medical;1;1160;Alta;NA;Alta;1;Laboratory Technician;Alta;Married;2610;1;Y;No;12;Alta;Alta;80;1;2;5;#N/D;2;NA;2;2
37;No;Travel_Rarely;Research & Development;25;Secundaria;Medical;1;1161;Alta;2;Media;2;Healthcare Representative;Media;Divorced;5731;7;Y;No;13;Alta;Alta;80;2;9;2;#N/D;6;NA;1;3
27;No;Travel_Rarely;Research & Development;6;#N/D;Life Sciences;1;1162;Muy_Alta;2;Media;1;Research Scientist;Media;Married;2539;1;Y;No;13;Alta;Alta;80;1;4;0;Media;4;NA;2;2
34;No;Travel_Rarely;Sales;9;#N/D;Life Sciences;1;1163;Media;3;Alta;2;Sales Executive;Alta;Married;5714;1;Y;No;20;Muy_Alta;Baja;80;0;6;3;#N/D;6;NA;1;3
35;No;Travel_Rarely;Human Resources;8;Universitaria;Technical Degree;1;1164;Alta;3;Alta;1;Human Resources;Alta;Single;4323;1;Y;No;17;Alta;Media;80;0;6;2;#N/D;5;NA;1;4
29;Yes;Travel_Rarely;Sales;23;Secundaria;Life Sciences;1;1165;Muy_Alta;2;Media;3;Sales Executive;Media;Married;7336;1;Y;No;13;Alta;Baja;80;1;11;3;#N/D;11;NA;3;10
40;No;Travel_Frequently;Research & Development;9;Universitaria;Medical;1;1166;Media;NA;Alta;3;Research Director;Alta;Single;13499;9;Y;No;17;Alta;Alta;80;0;20;3;#N/D;18;NA;2;13
42;Yes;Travel_Frequently;Sales;12;Universitaria;Life Sciences;1;1167;Alta;3;Alta;4;Sales Executive;Alta;Single;13758;0;Y;Yes;12;Alta;Media;80;0;22;2;#N/D;21;NA;13;14
42;No;Travel_Rarely;Sales;4;Universitaria;Marketing;1;1171;Media;3;Alta;2;Sales Executive;Alta;Single;5155;7;Y;No;13;Alta;Muy_Alta;80;0;9;3;#N/D;6;NA;1;5
35;No;Travel_Rarely;Research & Development;1;Secundaria;Medical;1;1172;Muy_Alta;2;Media;1;Laboratory Technician;Media;Married;2258;6;Y;No;12;Alta;Media;80;1;10;2;#N/D;8;NA;1;7
24;No;Travel_Rarely;Research & Development;24;Universitaria;Medical;1;1173;Muy_Alta;3;Alta;1;Laboratory Technician;Alta;Single;3597;8;Y;No;22;Muy_Alta;Muy_Alta;80;0;6;2;#N/D;4;NA;1;2
28;Yes;Travel_Rarely;Research & Development;12;Universitaria;Life Sciences;1;1175;Alta;3;Alta;1;Laboratory Technician;Alta;Married;2515;1;Y;Yes;11;Alta;Muy_Alta;80;0;1;4;#N/D;1;NA;0;0
26;No;Travel_Rarely;Research & Development;3;Master;Medical;1;1177;Baja;4;Muy_Alta;1;Laboratory Technician;Muy_Alta;Married;4420;1;Y;No;22;Muy_Alta;Media;80;1;8;2;Muy_Alta;8;NA;0;7
30;No;Travel_Rarely;Sales;10;Secundaria;Marketing;1;1179;Alta;2;Media;2;Sales Executive;Media;Married;6578;1;Y;No;18;Alta;Baja;80;1;10;3;#N/D;10;NA;1;4
40;No;Travel_Frequently;Research & Development;26;Secundaria;Medical;1;1180;Alta;2;Media;2;Research Scientist;Media;Married;4422;3;Y;Yes;13;Alta;Muy_Alta;80;1;16;3;Media;1;NA;0;0
35;No;Travel_Rarely;Research & Development;2;Secundaria;Life Sciences;1;1182;Alta;2;Media;3;Manufacturing Director;Media;Divorced;10274;2;Y;No;18;Alta;Media;80;1;15;2;Media;7;NA;6;4
34;No;Travel_Frequently;Research & Development;1;Secundaria;Medical;1;1184;Muy_Alta;2;Media;2;Healthcare Representative;Media;Single;5343;0;Y;No;20;Muy_Alta;Alta;80;0;14;3;#N/D;13;NA;4;9
35;No;Travel_Frequently;Research & Development;4;Secundaria;Other;1;1185;Muy_Alta;2;Media;1;Laboratory Technician;Media;Married;2376;1;Y;No;13;Alta;Media;80;1;2;2;Media;2;NA;2;2
43;Yes;Travel_Rarely;Sales;9;Primaria;Marketing;1;1188;Baja;1;Baja;2;Sales Executive;Baja;Single;5346;8;Y;No;13;Alta;Media;80;0;7;2;#N/D;4;1;1;3
32;No;Non-Travel;Sales;2;Universitaria;Life Sciences;1;1190;Alta;3;Alta;1;Sales Representative;Alta;Divorced;2827;1;Y;No;12;Alta;Alta;80;3;1;3;Alta;1;3;0;0
56;No;Travel_Rarely;Research & Development;4;Universitaria;Technical Degree;1;1191;Muy_Alta;3;Alta;5;Manager;Alta;Divorced;19943;4;Y;No;13;Alta;Muy_Alta;80;1;28;2;#N/D;5;NA;4;2
29;No;Travel_Rarely;Research & Development;6;Universitaria;Medical;1;1192;Media;3;Alta;1;Laboratory Technician;Alta;Married;3131;1;Y;No;13;Alta;Baja;80;1;10;5;#N/D;10;NA;0;8
19;No;Travel_Rarely;Research & Development;9;Universitaria;Life Sciences;1;1193;Alta;NA;Alta;1;Research Scientist;Alta;Single;2552;1;Y;No;25;Muy_Alta;Alta;80;0;1;4;#N/D;1;NA;0;0
45;No;Travel_Rarely;Research & Development;7;Universitaria;Medical;1;1195;Baja;3;Alta;1;Research Scientist;Alta;Married;4477;4;Y;Yes;19;Alta;Alta;80;1;7;2;#N/D;3;NA;0;2
37;No;Travel_Rarely;Research & Development;1;Secundaria;Life Sciences;1;1196;Muy_Alta;NA;Media;2;Manufacturing Director;Media;Married;6474;1;Y;No;13;Alta;Media;80;1;14;2;#N/D;14;NA;3;11
20;No;Travel_Rarely;Research & Development;3;Secundaria;Life Sciences;1;1198;Baja;2;Media;1;Laboratory Technician;Media;Single;3033;1;Y;No;12;Alta;Baja;80;0;2;2;#N/D;2;NA;1;2
44;Yes;Travel_Rarely;Research & Development;10;Universitaria;Life Sciences;1;1200;Alta;3;Alta;1;Research Scientist;Alta;Single;2936;1;Y;Yes;11;Alta;Alta;80;0;6;4;#N/D;6;NA;0;2
53;No;Travel_Rarely;Research & Development;7;Universitaria;Medical;1;1201;Muy_Alta;3;Alta;5;Manager;Alta;Divorced;18606;3;Y;No;18;Alta;Media;80;1;26;6;#N/D;7;3;4;7
29;No;Travel_Rarely;Research & Development;15;#N/D;Life Sciences;1;1202;Media;1;Baja;1;Research Scientist;Baja;Married;2168;0;Y;Yes;18;Alta;Baja;80;1;6;2;#N/D;5;NA;1;3
22;Yes;Travel_Frequently;Research & Development;3;Secundaria;Life Sciences;1;1203;Alta;2;Media;1;Research Scientist;Media;Married;2853;0;Y;Yes;11;Alta;Media;80;1;1;5;Media;0;NA;0;0
46;No;Travel_Rarely;Sales;2;Universitaria;Marketing;1;1204;Alta;3;Alta;4;Manager;Alta;Married;17048;8;Y;No;23;Muy_Alta;Baja;80;0;28;2;Alta;26;3;15;9
44;No;Non-Travel;Research & Development;17;Primaria;Life Sciences;1;1206;Muy_Alta;1;Baja;1;Research Scientist;Baja;Single;2290;2;Y;No;13;Alta;Muy_Alta;80;0;6;3;#N/D;0;1;0;0
33;No;Travel_Rarely;Human Resources;2;Universitaria;Human Resources;1;1207;Media;3;Alta;1;Human Resources;Alta;Married;3600;1;Y;No;13;Alta;Muy_Alta;80;1;5;2;Alta;5;NA;1;4
41;Yes;Non-Travel;Research & Development;5;Secundaria;Life Sciences;1;1210;Baja;2;Media;1;Research Scientist;Media;Divorced;2107;6;Y;No;17;Alta;Baja;80;1;5;2;#N/D;1;NA;0;0
30;No;Travel_Rarely;Sales;29;Universitaria;Life Sciences;1;1211;Alta;3;Alta;2;Sales Executive;Alta;Divorced;4115;8;Y;No;19;Alta;Alta;80;3;8;3;Alta;4;NA;0;3
40;No;Travel_Frequently;Sales;2;Universitaria;Medical;1;1212;Media;3;Alta;2;Sales Executive;Alta;Married;4327;5;Y;No;12;Alta;Muy_Alta;80;3;5;2;Alta;0;NA;0;0
50;No;Travel_Frequently;Research & Development;2;Universitaria;Medical;1;1215;Muy_Alta;3;Alta;4;Manager;Alta;Married;17856;2;Y;No;22;Muy_Alta;Alta;80;1;32;3;#N/D;2;NA;2;2
28;No;Travel_Rarely;Research & Development;19;Secundaria;Medical;1;1216;Muy_Alta;2;Media;1;Laboratory Technician;Media;Married;3196;1;Y;No;12;Alta;Alta;80;3;6;2;Media;6;NA;3;3
46;No;Travel_Rarely;Research & Development;15;#N/D;Life Sciences;1;1217;Muy_Alta;3;Alta;5;Research Director;Alta;Married;19081;5;Y;No;11;Alta;Baja;80;1;25;2;#N/D;4;NA;0;3
35;No;Travel_Rarely;Sales;17;Universitaria;Life Sciences;1;1218;Alta;3;Alta;2;Sales Executive;Alta;Married;8966;3;Y;Yes;15;Alta;Muy_Alta;80;3;15;2;Alta;7;NA;1;7
24;Yes;Travel_Rarely;Research & Development;17;Universitaria;Life Sciences;1;1219;Muy_Alta;3;Alta;1;Laboratory Technician;Alta;Married;2210;1;Y;No;13;Alta;Baja;80;1;1;3;Alta;1;NA;0;0
33;No;Travel_Frequently;Sales;25;Universitaria;Medical;1;1220;Media;3;Alta;2;Sales Executive;Alta;Married;4539;1;Y;No;12;Alta;Baja;80;1;10;3;#N/D;10;NA;0;1
36;No;Travel_Rarely;Research & Development;6;Primaria;Life Sciences;1;1221;Alta;1;Baja;1;Laboratory Technician;Baja;Divorced;2741;1;Y;No;14;Alta;Alta;80;1;7;4;#N/D;7;1;1;7
30;No;Travel_Rarely;Research & Development;7;Universitaria;Life Sciences;1;1224;Alta;3;Alta;2;Laboratory Technician;Alta;Divorced;3491;1;Y;No;13;Alta;Baja;80;3;10;4;#N/D;10;3;8;9
44;No;Travel_Rarely;Research & Development;29;Universitaria;Other;1;1225;Muy_Alta;3;Alta;2;Research Scientist;Alta;Single;4541;1;Y;No;25;Muy_Alta;Media;80;0;20;3;#N/D;20;NA;13;17
20;No;Travel_Rarely;Sales;21;Master;Marketing;1;1226;Alta;NA;Muy_Alta;1;Sales Representative;Muy_Alta;Single;2678;1;Y;No;17;Alta;Muy_Alta;80;0;2;2;Muy_Alta;2;NA;2;2
46;No;Travel_Rarely;Research & Development;2;Universitaria;Technical Degree;1;1228;Muy_Alta;NA;Alta;2;Manufacturing Director;#N/D;Divorced;7379;2;Y;No;11;Alta;Alta;80;1;12;3;#N/D;6;NA;1;4
42;No;Non-Travel;Human Resources;2;Master;Medical;1;1231;Muy_Alta;4;Muy_Alta;2;Human Resources;Muy_Alta;Married;6272;7;Y;No;16;Alta;Baja;80;1;10;3;#N/D;4;NA;0;3
60;No;Travel_Rarely;Sales;7;Master;Marketing;1;1233;Media;4;Muy_Alta;2;Sales Executive;Muy_Alta;Divorced;5220;0;Y;Yes;18;Alta;Media;80;1;12;3;#N/D;11;NA;1;9
32;No;Travel_Frequently;Research & Development;13;Secundaria;Other;1;1234;Alta;2;Media;1;Laboratory Technician;Media;Married;2743;1;Y;No;20;Muy_Alta;Alta;80;1;2;2;#N/D;2;NA;2;2
32;No;Travel_Frequently;Research & Development;2;Universitaria;Life Sciences;1;1235;Muy_Alta;3;Alta;2;Research Scientist;Alta;Single;4998;4;Y;Yes;14;Alta;Muy_Alta;80;0;10;2;#N/D;8;3;0;7
36;No;Travel_Rarely;Research & Development;1;Primaria;Technical Degree;1;1237;Alta;1;Baja;3;Manufacturing Director;Baja;Divorced;10252;2;Y;Yes;21;Muy_Alta;Alta;80;1;17;2;#N/D;7;NA;7;7
33;No;Travel_Rarely;Research & Development;9;Universitaria;Medical;1;1238;Baja;NA;Alta;1;Research Scientist;Alta;Married;2781;0;Y;No;13;Alta;Media;80;1;15;5;#N/D;14;3;4;10
40;No;Travel_Rarely;Sales;10;Secundaria;Technical Degree;1;1239;Media;NA;Media;2;Sales Executive;Media;Divorced;6852;7;Y;No;12;Alta;Media;80;1;7;2;#N/D;5;2;1;3
25;No;Travel_Rarely;Sales;10;Universitaria;Life Sciences;1;1240;Alta;3;Alta;2;Sales Executive;Alta;Single;4950;0;Y;No;14;Alta;Media;80;0;5;4;Alta;4;NA;1;1
30;No;Travel_Rarely;Research & Development;1;Universitaria;Medical;1;1241;Muy_Alta;3;Alta;1;Research Scientist;Alta;Married;3579;0;Y;Yes;21;Muy_Alta;Baja;80;1;12;2;#N/D;11;3;5;7
42;No;Travel_Frequently;Research & Development;26;Universitaria;Medical;1;1242;Baja;3;Alta;3;Research Director;Alta;Married;13191;3;Y;Yes;17;Alta;Alta;80;0;20;6;Alta;1;NA;0;0
35;No;Non-Travel;Sales;8;Secundaria;Marketing;1;1243;Alta;2;Media;3;Sales Executive;Media;Married;10377;4;Y;Yes;11;Alta;Media;80;1;16;6;#N/D;13;NA;4;12
27;No;Travel_Rarely;Research & Development;14;Universitaria;Life Sciences;1;1244;Baja;3;Alta;1;Research Scientist;Alta;Married;2235;1;Y;Yes;14;Alta;Muy_Alta;80;2;9;3;#N/D;9;NA;6;8
54;No;Travel_Frequently;Research & Development;1;Universitaria;Life Sciences;1;1245;Muy_Alta;3;Alta;3;Manufacturing Director;Alta;Divorced;10502;7;Y;No;17;Alta;Baja;80;1;33;2;#N/D;5;3;1;4
44;No;Travel_Rarely;Research & Development;2;Master;Life Sciences;1;1246;Baja;4;Muy_Alta;1;Research Scientist;Muy_Alta;Married;2011;1;Y;No;13;Alta;Muy_Alta;80;1;10;5;Muy_Alta;10;4;7;7
19;Yes;Non-Travel;Research & Development;10;Secundaria;Medical;1;1248;Baja;2;Media;1;Research Scientist;Media;Single;1859;1;Y;Yes;25;Muy_Alta;Media;80;0;1;2;#N/D;1;NA;0;0
29;No;Travel_Rarely;Research & Development;1;#N/D;Life Sciences;1;1249;Baja;NA;Alta;1;Research Scientist;Alta;Divorced;3760;1;Y;No;15;Alta;Baja;80;3;3;5;#N/D;3;NA;1;2
54;No;Travel_Rarely;Research & Development;3;Universitaria;Life Sciences;1;1250;Muy_Alta;3;Alta;4;Research Director;Alta;Married;17779;3;Y;No;14;Alta;Baja;80;0;36;2;#N/D;10;NA;0;9
31;No;Travel_Rarely;Research & Development;11;Universitaria;Medical;1;1251;Alta;NA;Alta;2;Healthcare Representative;Alta;Married;6833;1;Y;Yes;12;Alta;Muy_Alta;80;0;6;2;#N/D;6;NA;0;1
31;No;Travel_Rarely;Research & Development;24;Secundaria;Medical;1;1252;Alta;2;Media;2;Healthcare Representative;Media;Single;6812;1;Y;No;19;Alta;Media;80;0;10;2;#N/D;10;NA;1;8
59;No;Travel_Rarely;Sales;3;Secundaria;Life Sciences;1;1254;Alta;2;Media;2;Sales Executive;Media;Single;5171;5;Y;No;17;Alta;Muy_Alta;80;0;13;2;#N/D;6;NA;0;5
43;No;Travel_Rarely;Research & Development;3;Primaria;Life Sciences;1;1255;Alta;1;Baja;5;Research Director;Baja;Married;19740;3;Y;No;14;Alta;Media;80;1;25;2;#N/D;8;NA;0;7
49;No;Travel_Rarely;Research & Development;4;Secundaria;Medical;1;1256;Baja;2;Media;5;Manager;Media;Married;18711;2;Y;No;13;Alta;Alta;80;1;23;2;#N/D;1;NA;0;0
36;No;Travel_Frequently;Research & Development;3;Universitaria;Technical Degree;1;1257;Alta;3;Alta;1;Research Scientist;Alta;Married;3692;1;Y;No;12;Alta;Alta;80;0;12;2;#N/D;11;NA;0;7
48;No;Travel_Rarely;Research & Development;2;Master;Technical Degree;1;1258;Muy_Alta;4;Muy_Alta;1;Laboratory Technician;Muy_Alta;Single;2559;5;Y;No;11;Alta;Alta;80;0;7;4;#N/D;1;NA;0;0
27;No;Travel_Rarely;Research & Development;4;Universitaria;Life Sciences;1;1259;Baja;3;Alta;1;Research Scientist;Alta;Divorced;2517;1;Y;No;11;Alta;Media;80;3;5;2;#N/D;5;NA;0;3
29;No;Travel_Rarely;Research & Development;7;Universitaria;Life Sciences;1;1260;Alta;3;Alta;2;Healthcare Representative;Alta;Divorced;6623;1;Y;Yes;11;Alta;Media;80;2;6;2;#N/D;6;NA;1;0
48;No;Travel_Rarely;Research & Development;1;Secundaria;Life Sciences;1;1263;Muy_Alta;2;Media;5;Research Director;Media;Single;18265;6;Y;No;12;Alta;Alta;80;0;25;3;Media;1;NA;0;0
29;No;Travel_Rarely;Research & Development;1;#N/D;Life Sciences;1;1264;Muy_Alta;NA;Media;4;Research Director;Media;Divorced;16124;3;Y;No;14;Alta;Media;80;2;9;2;#N/D;7;NA;1;7
34;No;Travel_Rarely;Research & Development;20;Master;Technical Degree;1;1265;Alta;4;Muy_Alta;1;Research Scientist;Muy_Alta;Married;2585;0;Y;No;17;Alta;Muy_Alta;80;0;2;5;Muy_Alta;1;NA;0;0
44;No;Travel_Rarely;Sales;5;Universitaria;Marketing;1;1267;Media;NA;Alta;5;Manager;Alta;Married;18213;7;Y;No;11;Alta;Alta;80;1;26;5;#N/D;22;NA;3;10
33;No;Travel_Rarely;Sales;10;Master;Marketing;1;1268;Muy_Alta;4;Muy_Alta;3;Sales Executive;Muy_Alta;Divorced;8380;0;Y;Yes;14;Alta;Muy_Alta;80;2;10;3;Muy_Alta;9;NA;0;8
19;No;Travel_Rarely;Research & Development;25;#N/D;Life Sciences;1;1269;Media;4;Muy_Alta;1;Research Scientist;Muy_Alta;Single;2994;1;Y;Yes;12;Alta;Muy_Alta;80;0;1;2;Muy_Alta;1;NA;0;1
23;No;Travel_Rarely;Research & Development;1;Universitaria;Life Sciences;1;1270;Muy_Alta;3;Alta;1;Research Scientist;Alta;Married;1223;1;Y;No;22;Muy_Alta;Muy_Alta;80;1;1;2;#N/D;1;3;0;1
25;Yes;Travel_Frequently;Sales;24;Primaria;Life Sciences;1;1273;Alta;1;Baja;1;Sales Representative;Baja;Single;1118;1;Y;Yes;14;Alta;Muy_Alta;80;0;1;4;Baja;1;NA;1;0
26;No;Travel_Rarely;Research & Development;4;Universitaria;Life Sciences;1;1275;Alta;3;Alta;1;Research Scientist;Alta;Single;2875;1;Y;Yes;20;Muy_Alta;Media;80;0;8;2;#N/D;8;NA;2;2
45;Yes;Travel_Rarely;Sales;2;Primaria;Marketing;1;1277;Baja;1;Baja;5;Manager;Baja;Single;18824;2;Y;Yes;16;Alta;Baja;80;0;26;2;#N/D;24;NA;1;11
55;No;Non-Travel;Research & Development;8;Secundaria;Medical;1;1278;Muy_Alta;2;Media;4;Healthcare Representative;Media;Divorced;13577;1;Y;Yes;15;Alta;Muy_Alta;80;1;34;3;#N/D;33;NA;15;0
21;Yes;Travel_Frequently;Research & Development;10;Secundaria;Life Sciences;1;1279;Baja;2;Media;1;Laboratory Technician;#N/D;Single;2625;1;Y;No;20;Muy_Alta;Alta;80;0;2;2;#N/D;2;2;2;2
46;No;Travel_Rarely;Sales;4;Secundaria;Marketing;1;1280;Muy_Alta;2;Media;5;Manager;Media;Married;18789;2;Y;No;14;Alta;Alta;80;1;26;2;#N/D;11;NA;0;8
34;No;Travel_Rarely;Sales;2;Universitaria;Marketing;1;1281;Alta;3;Alta;2;Sales Executive;Alta;Single;4538;0;Y;Yes;12;Alta;Muy_Alta;80;0;4;3;#N/D;3;NA;0;2
51;No;Travel_Frequently;Sales;9;#N/D;Life Sciences;1;1282;Muy_Alta;3;Alta;5;Manager;Alta;Divorced;19847;4;Y;Yes;24;Muy_Alta;Baja;80;1;31;5;#N/D;29;NA;11;10
59;No;Travel_Rarely;Research & Development;18;#N/D;Medical;1;1283;Muy_Alta;NA;#N/D;3;Manufacturing Director;#N/D;Single;10512;6;Y;No;12;Alta;Muy_Alta;80;0;25;6;#N/D;9;NA;5;4
34;No;Travel_Frequently;Research & Development;19;Universitaria;Medical;1;1285;Alta;3;Alta;2;Laboratory Technician;Alta;Divorced;4444;4;Y;No;13;Alta;Alta;80;2;15;2;Alta;11;NA;5;10
28;No;Travel_Frequently;Research & Development;1;Universitaria;Medical;1;1286;Muy_Alta;3;Alta;1;Laboratory Technician;Alta;Single;2154;0;Y;Yes;11;Alta;Alta;80;0;5;2;#N/D;4;NA;0;2
44;No;Travel_Rarely;Research & Development;4;Master;Life Sciences;1;1288;Alta;4;Muy_Alta;5;Manager;Muy_Alta;Divorced;19190;1;Y;No;14;Alta;Muy_Alta;80;2;26;4;#N/D;25;NA;14;13
34;No;Travel_Frequently;Human Resources;11;Secundaria;Life Sciences;1;1289;Alta;2;Media;2;Human Resources;Media;Married;4490;4;Y;No;11;Alta;Muy_Alta;80;2;14;5;#N/D;10;NA;1;8
35;No;Travel_Rarely;Research & Development;6;Universitaria;Life Sciences;1;1291;Alta;3;Alta;1;Research Scientist;Alta;Married;3506;0;Y;Yes;14;Alta;Muy_Alta;80;0;4;3;#N/D;3;3;2;2
42;No;Travel_Rarely;Research & Development;7;#N/D;Medical;1;1292;Media;4;Muy_Alta;2;Research Scientist;Muy_Alta;Married;2372;6;Y;Yes;16;Alta;Muy_Alta;80;0;18;2;Muy_Alta;1;NA;0;0
43;No;Travel_Rarely;Sales;4;Secundaria;Marketing;1;1293;Muy_Alta;2;Media;3;Sales Executive;Media;Single;10231;3;Y;No;14;Alta;Muy_Alta;80;0;23;3;#N/D;21;NA;15;17
36;No;Travel_Rarely;Research & Development;2;#N/D;Life Sciences;1;1294;Alta;3;Alta;2;Manufacturing Director;Alta;Single;5410;9;Y;Yes;11;Alta;Muy_Alta;80;0;18;2;Alta;16;NA;5;12
44;Yes;Travel_Rarely;Research & Development;15;Universitaria;Medical;1;1295;Baja;3;Alta;3;Healthcare Representative;Alta;Married;7978;1;Y;No;11;Alta;Muy_Alta;80;1;10;2;Alta;10;NA;0;5
28;No;Travel_Frequently;Research & Development;2;Secundaria;Life Sciences;1;1296;Muy_Alta;NA;Media;1;Laboratory Technician;Media;Married;3867;1;Y;Yes;12;Alta;Media;80;1;2;2;#N/D;2;NA;2;2
51;No;Travel_Frequently;Research & Development;6;Secundaria;Medical;1;1297;Media;2;Media;1;Laboratory Technician;Media;Single;2838;0;Y;No;14;Alta;Media;80;0;8;6;Media;7;NA;7;7
30;No;Non-Travel;Research & Development;9;Universitaria;Medical;1;1298;Alta;3;Alta;2;Manufacturing Director;Alta;Single;4695;7;Y;Yes;18;Alta;Alta;80;0;10;3;#N/D;8;NA;1;7
29;Yes;Travel_Rarely;Research & Development;7;Universitaria;Technical Degree;1;1299;Media;3;Alta;1;Laboratory Technician;Alta;Divorced;3339;3;Y;Yes;13;Alta;Baja;80;2;10;2;#N/D;7;NA;7;7
28;No;Travel_Rarely;Research & Development;1;Universitaria;Technical Degree;1;1301;Muy_Alta;3;Alta;1;Research Scientist;Alta;Single;2080;2;Y;No;11;Alta;Media;80;0;5;2;#N/D;3;NA;1;2
25;No;Travel_Rarely;Research & Development;1;Universitaria;Medical;1;1303;Muy_Alta;3;Alta;1;Research Scientist;Alta;Single;2096;1;Y;No;18;Alta;Muy_Alta;80;0;2;3;#N/D;2;NA;2;1
32;No;Travel_Rarely;Sales;8;#N/D;Medical;1;1304;Alta;4;Muy_Alta;2;Sales Executive;Muy_Alta;Married;6209;1;Y;No;15;Alta;Alta;80;2;10;4;#N/D;10;NA;0;8
45;No;Travel_Frequently;Research & Development;25;Universitaria;Medical;1;1306;Media;3;Alta;5;Manager;Alta;Single;18061;3;Y;No;22;Muy_Alta;Alta;80;0;22;4;#N/D;0;NA;0;0
39;No;Travel_Rarely;Research & Development;13;Secundaria;Medical;1;1307;Alta;2;Media;4;Manager;Media;Divorced;17123;6;Y;Yes;13;Alta;Muy_Alta;80;2;21;4;Media;19;NA;15;2
58;No;Travel_Rarely;Research & Development;23;Universitaria;Life Sciences;1;1308;Baja;3;Alta;1;Research Scientist;Alta;Divorced;2372;1;Y;No;12;Alta;Muy_Alta;80;2;2;3;#N/D;2;NA;2;2
32;Yes;Travel_Rarely;Research & Development;7;Universitaria;Life Sciences;1;1309;Muy_Alta;3;Alta;2;Laboratory Technician;Alta;Married;4883;1;Y;No;18;Alta;Baja;80;1;10;3;#N/D;10;NA;1;1
39;Yes;Travel_Rarely;Research & Development;23;Universitaria;Medical;1;1310;Alta;NA;Alta;1;Research Scientist;Alta;Single;3904;0;Y;No;13;Alta;Baja;80;0;6;2;Alta;5;NA;0;3
30;No;Travel_Rarely;Research & Development;6;Secundaria;Technical Degree;1;1311;Baja;2;Media;2;Laboratory Technician;Media;Married;4627;0;Y;No;12;Alta;Baja;80;1;10;6;Media;9;NA;6;7
36;No;Travel_Rarely;Research & Development;10;Universitaria;Technical Degree;1;1312;Muy_Alta;3;Alta;3;Healthcare Representative;Alta;Married;7094;3;Y;No;12;Alta;Baja;80;0;10;0;#N/D;7;NA;1;7
46;No;Travel_Rarely;Human Resources;1;Universitaria;Life Sciences;1;1314;Muy_Alta;3;Alta;1;Human Resources;Alta;Single;3423;6;Y;No;12;Alta;Alta;80;0;10;3;#N/D;7;NA;5;7
28;No;Non-Travel;Research & Development;1;Primaria;Life Sciences;1;1315;Alta;1;Baja;2;Laboratory Technician;Baja;Married;6674;0;Y;No;11;Alta;Baja;80;3;10;6;#N/D;9;NA;7;5
50;No;Travel_Rarely;Research & Development;28;Universitaria;Life Sciences;1;1317;Muy_Alta;3;Alta;4;Research Director;Alta;Married;16880;4;Y;Yes;11;Alta;Media;80;0;25;2;#N/D;3;NA;1;2
40;Yes;Travel_Rarely;Sales;25;Secundaria;Marketing;1;1318;Muy_Alta;2;Media;3;Sales Executive;Media;Single;9094;2;Y;Yes;12;Alta;Alta;80;0;9;2;#N/D;5;NA;1;0
52;Yes;Travel_Rarely;Sales;5;Universitaria;Life Sciences;1;1319;Media;3;Alta;3;Sales Executive;Alta;Single;8446;9;Y;Yes;19;Alta;Alta;80;0;10;2;#N/D;8;3;7;7
30;No;Travel_Rarely;Research & Development;17;Universitaria;Medical;1;1321;Media;3;Alta;3;Manager;Alta;Married;11916;1;Y;Yes;23;Muy_Alta;Muy_Alta;80;2;9;2;Alta;9;NA;0;8
39;No;Travel_Rarely;Research & Development;18;Universitaria;Life Sciences;1;1322;Baja;3;Alta;2;Manufacturing Director;Alta;Single;4534;0;Y;No;11;Alta;Baja;80;0;9;6;#N/D;8;NA;1;7
